#,Date-Time (HST),Temperature   (°C),Light   (lux),Host Connected,End of File
299,07/12/2024 11:30:00,28.65,21288.96,,
300,07/12/2024 11:40:00,28.83,20433.92,,
301,07/12/2024 11:50:00,28.78,14510.08,,
302,07/12/2024 12:00:00,28.57,4503.04,,
303,07/12/2024 12:10:00,28.53,3599.36,,
304,07/12/2024 12:20:00,28.44,5163.52,,
305,07/12/2024 12:30:00,28.53,13163.52,,
306,07/12/2024 12:40:00,28.48,7109.12,,
307,07/12/2024 12:50:00,28.78,24954.88,,
308,07/12/2024 13:00:00,28.95,10204.16,,
309,07/12/2024 13:10:00,28.91,15969.28,,
310,07/12/2024 13:20:00,28.78,3779.84,,
311,07/12/2024 13:30:00,29.00,21913.60,,
312,07/12/2024 13:40:00,28.87,3258.88,,
313,07/12/2024 13:50:00,28.83,8942.08,,
314,07/12/2024 14:00:00,28.65,3289.60,,
315,07/12/2024 14:10:00,28.61,7068.16,,
316,07/12/2024 14:20:00,28.78,10334.72,,
317,07/12/2024 14:30:00,29.00,18094.08,,
318,07/12/2024 14:40:00,28.78,4003.84,,
319,07/12/2024 14:50:00,28.61,4938.24,,
320,07/12/2024 15:00:00,28.61,5350.40,,
321,07/12/2024 15:10:00,28.48,2750.72,,
322,07/12/2024 15:20:00,28.48,4645.12,,
323,07/12/2024 15:30:00,28.40,5588.48,,
324,07/12/2024 15:40:00,28.57,13992.96,,
325,07/12/2024 15:50:00,28.48,8437.76,,
326,07/12/2024 16:00:00,28.40,10196.48,,
327,07/12/2024 16:10:00,28.18,3462.40,,
328,07/12/2024 16:20:00,28.10,5128.96,,
329,07/12/2024 16:30:00,28.01,3173.12,,
330,07/12/2024 16:40:00,27.84,992.32,,
331,07/12/2024 16:50:00,27.75,1811.84,,
332,07/12/2024 17:00:00,27.71,2048.64,,
333,07/12/2024 17:10:00,27.67,2161.28,,
334,07/12/2024 17:20:00,27.58,1509.76,,
335,07/12/2024 17:30:00,27.54,1491.84,,
336,07/12/2024 17:40:00,27.50,1101.44,,
337,07/12/2024 17:50:00,27.45,1167.36,,
338,07/12/2024 18:00:00,27.37,904.96,,
339,07/12/2024 18:10:00,27.32,816.32,,
340,07/12/2024 18:20:00,27.32,526.56,,
341,07/12/2024 18:30:00,27.20,486.24,,
342,07/12/2024 18:40:00,27.15,339.36,,
343,07/12/2024 18:50:00,27.07,259.36,,
344,07/12/2024 19:00:00,27.02,170.40,,
345,07/12/2024 19:10:00,26.94,96.48,,
346,07/12/2024 19:20:00,26.85,30.23,,
347,07/12/2024 19:30:00,26.77,4.32,,
348,07/12/2024 19:40:00,26.77,0.00,,
349,07/12/2024 19:50:00,26.72,0.00,,
350,07/12/2024 20:00:00,26.64,0.00,,
351,07/12/2024 20:10:00,26.64,0.00,,
352,07/12/2024 20:20:00,26.55,0.00,,
353,07/12/2024 20:30:00,26.60,0.00,,
354,07/12/2024 20:40:00,26.51,0.00,,
355,07/12/2024 20:50:00,26.51,0.00,,
356,07/12/2024 21:00:00,26.47,0.00,,
357,07/12/2024 21:10:00,26.47,0.00,,
358,07/12/2024 21:20:00,26.38,0.00,,
359,07/12/2024 21:30:00,26.34,0.00,,
360,07/12/2024 21:40:00,26.34,0.00,,
361,07/12/2024 21:50:00,26.30,0.00,,
362,07/12/2024 22:00:00,26.30,0.00,,
363,07/12/2024 22:10:00,26.21,0.00,,
364,07/12/2024 22:20:00,26.21,0.00,,
365,07/12/2024 22:30:00,26.17,0.00,,
366,07/12/2024 22:40:00,26.08,0.00,,
367,07/12/2024 22:50:00,26.08,0.00,,
368,07/12/2024 23:00:00,26.04,0.00,,
369,07/12/2024 23:10:00,25.99,0.00,,
370,07/12/2024 23:20:00,26.08,0.00,,
371,07/12/2024 23:30:00,26.60,0.00,,
372,07/12/2024 23:40:00,26.51,0.00,,
373,07/12/2024 23:50:00,26.47,0.00,,
374,07/13/2024 00:00:00,26.42,0.00,,
375,07/13/2024 00:10:00,26.38,0.00,,
376,07/13/2024 00:20:00,26.34,0.00,,
377,07/13/2024 00:30:00,26.30,0.00,,
378,07/13/2024 00:40:00,26.21,0.00,,
379,07/13/2024 00:50:00,26.21,0.00,,
380,07/13/2024 01:00:00,26.12,0.00,,
381,07/13/2024 01:10:00,26.12,0.00,,
382,07/13/2024 01:20:00,26.04,0.00,,
383,07/13/2024 01:30:00,26.04,0.00,,
384,07/13/2024 01:40:00,26.55,0.00,,
385,07/13/2024 01:50:00,26.55,0.00,,
386,07/13/2024 02:00:00,26.47,0.00,,
387,07/13/2024 02:10:00,26.47,0.00,,
388,07/13/2024 02:20:00,26.42,0.00,,
389,07/13/2024 02:30:00,26.34,0.00,,
390,07/13/2024 02:40:00,26.30,0.00,,
391,07/13/2024 02:50:00,26.30,0.00,,
392,07/13/2024 03:00:00,26.30,0.00,,
393,07/13/2024 03:10:00,26.25,0.00,,
394,07/13/2024 03:20:00,26.17,0.00,,
395,07/13/2024 03:30:00,26.17,0.00,,
396,07/13/2024 03:40:00,26.12,0.00,,
397,07/13/2024 03:50:00,26.25,0.00,,
398,07/13/2024 04:00:00,26.60,0.00,,
399,07/13/2024 04:10:00,26.47,0.00,,
400,07/13/2024 04:20:00,26.42,0.00,,
401,07/13/2024 04:30:00,26.38,0.00,,
402,07/13/2024 04:40:00,26.25,0.00,,
403,07/13/2024 04:50:00,26.17,0.00,,
404,07/13/2024 05:00:00,26.08,0.00,,
405,07/13/2024 05:10:00,26.34,0.00,,
406,07/13/2024 05:20:00,26.55,0.00,,
407,07/13/2024 05:30:00,26.47,0.00,,
408,07/13/2024 05:40:00,26.42,2.59,,
409,07/13/2024 05:50:00,26.38,3.24,,
410,07/13/2024 06:00:00,26.30,16.73,,
411,07/13/2024 06:10:00,26.25,57.80,,
412,07/13/2024 06:20:00,26.21,246.16,,
413,07/13/2024 06:30:00,26.12,371.52,,
414,07/13/2024 06:40:00,26.04,506.56,,
415,07/13/2024 06:50:00,26.60,596.16,,
416,07/13/2024 07:00:00,26.60,757.12,,
417,07/13/2024 07:10:00,26.55,570.56,,
418,07/13/2024 07:20:00,26.51,637.76,,
419,07/13/2024 07:30:00,26.51,703.68,,
420,07/13/2024 07:40:00,26.47,879.36,,
421,07/13/2024 07:50:00,26.42,716.80,,
422,07/13/2024 08:00:00,26.42,468.96,,
423,07/13/2024 08:10:00,26.42,889.92,,
424,07/13/2024 08:20:00,26.34,1708.80,,
425,07/13/2024 08:30:00,26.42,1919.36,,
426,07/13/2024 08:40:00,26.42,1877.76,,
427,07/13/2024 08:50:00,26.51,6822.40,,
428,07/13/2024 09:00:00,26.47,8097.28,,
429,07/13/2024 09:10:00,26.47,10567.68,,
430,07/13/2024 09:20:00,26.60,9384.96,,
431,07/13/2024 09:30:00,26.64,6694.40,,
432,07/13/2024 09:40:00,26.72,11545.60,,
433,07/13/2024 09:50:00,26.81,9123.84,,
434,07/13/2024 10:00:00,26.94,10460.16,,
435,07/13/2024 10:10:00,27.24,18862.08,,
436,07/13/2024 10:20:00,27.32,13117.44,,
437,07/13/2024 10:30:00,27.37,11453.44,,
438,07/13/2024 10:40:00,27.32,9559.04,,
439,07/13/2024 10:50:00,27.32,9607.68,,
440,07/13/2024 11:00:00,27.20,2685.44,,
441,07/13/2024 11:10:00,27.20,2860.80,,
442,07/13/2024 11:20:00,27.15,2487.04,,
443,07/13/2024 11:30:00,27.20,3782.40,,
444,07/13/2024 11:40:00,27.28,7308.80,,
445,07/13/2024 11:50:00,27.32,4072.96,,
446,07/13/2024 12:00:00,27.32,2856.96,,
447,07/13/2024 12:10:00,27.41,3918.08,,
448,07/13/2024 12:20:00,27.54,5560.32,,
449,07/13/2024 12:30:00,27.58,7467.52,,
450,07/13/2024 12:40:00,27.75,5053.44,,
451,07/13/2024 12:50:00,28.01,23347.20,,
452,07/13/2024 13:00:00,28.18,17346.56,,
453,07/13/2024 13:10:00,28.23,7308.80,,
454,07/13/2024 13:20:00,28.23,6415.36,,
455,07/13/2024 13:30:00,28.27,4446.72,,
456,07/13/2024 13:40:00,28.40,5519.36,,
457,07/13/2024 13:50:00,28.31,2547.20,,
458,07/13/2024 14:00:00,28.27,1398.40,,
459,07/13/2024 14:10:00,28.18,1872.00,,
460,07/13/2024 14:20:00,28.10,2873.60,,
461,07/13/2024 14:30:00,28.10,4257.28,,
462,07/13/2024 14:40:00,28.14,4249.60,,
463,07/13/2024 14:50:00,28.14,1605.76,,
464,07/13/2024 15:00:00,28.10,2488.32,,
465,07/13/2024 15:10:00,28.10,4188.16,,
466,07/13/2024 15:20:00,28.14,4072.96,,
467,07/13/2024 15:30:00,28.27,4087.04,,
468,07/13/2024 15:40:00,28.23,945.60,,
469,07/13/2024 15:50:00,28.10,1199.36,,
470,07/13/2024 16:00:00,28.01,1773.44,,
471,07/13/2024 16:10:00,27.97,2564.48,,
472,07/13/2024 16:20:00,28.01,2239.36,,
473,07/13/2024 16:30:00,28.01,2282.24,,
474,07/13/2024 16:40:00,28.01,2038.40,,
475,07/13/2024 16:50:00,28.05,962.24,,
476,07/13/2024 17:00:00,28.05,1889.92,,
477,07/13/2024 17:10:00,27.97,2007.04,,
478,07/13/2024 17:20:00,27.93,1539.20,,
479,07/13/2024 17:30:00,27.84,1532.80,,
480,07/13/2024 17:40:00,27.84,1039.04,,
481,07/13/2024 17:50:00,27.71,1088.32,,
482,07/13/2024 18:00:00,27.63,733.12,,
483,07/13/2024 18:10:00,27.54,757.12,,
484,07/13/2024 18:20:00,27.50,548.96,,
485,07/13/2024 18:30:00,27.37,475.04,,
486,07/13/2024 18:40:00,27.28,278.40,,
487,07/13/2024 18:50:00,27.24,145.24,,
488,07/13/2024 19:00:00,27.20,149.68,,
489,07/13/2024 19:10:00,27.11,67.82,,
490,07/13/2024 19:20:00,27.02,23.25,,
491,07/13/2024 19:30:00,26.90,3.24,,
492,07/13/2024 19:40:00,26.81,0.00,,
493,07/13/2024 19:50:00,26.72,0.00,,
494,07/13/2024 20:00:00,26.72,0.00,,
495,07/13/2024 20:10:00,26.64,0.00,,
496,07/13/2024 20:20:00,26.60,0.00,,
497,07/13/2024 20:30:00,26.51,0.00,,
